All Type of Report (All Grades) for 01-Apr-2024 to 31-Mar-2026,,,,,,,,,,
State,Commodity Group,Commodity,Date,MSP,Arrival Quantity 01-04-2024 to 31-03-2026,Arrival Unit,Min Price 01-04-2024 to 31-03-2026,Modal Price,Max Price 01-04-2024 to 31-03-2026,Price Unit
Maharashtra,Vegetables,Potato,09-07-2024,-,"2,625.00",Metric Tonnes,"2,206.27","2,632.95","3,058.88",Rs./Quintal
Maharashtra,Vegetables,Onion,10-07-2024,-,"18,746.92",Metric Tonnes,"1,194.96","2,651.07","3,142.37",Rs./Quintal
Maharashtra,Vegetables,Potato,10-07-2024,-,"2,890.30",Metric Tonnes,"2,233.12","2,593.90","2,925.27",Rs./Quintal
Maharashtra,Vegetables,Onion,11-07-2024,-,"23,203.69",Metric Tonnes,"1,067.56","2,615.91","3,116.46",Rs./Quintal
Maharashtra,Vegetables,Potato,11-07-2024,-,"1,984.00",Metric Tonnes,"2,200.81","2,576.79","2,938.40",Rs./Quintal
Maharashtra,Vegetables,Onion,12-07-2024,-,"17,478.52",Metric Tonnes,971.72,"2,511.04","3,157.49",Rs./Quintal
Maharashtra,Vegetables,Potato,12-07-2024,-,"1,728.90",Metric Tonnes,"2,213.86","2,582.22","2,932.98",Rs./Quintal
Maharashtra,Vegetables,Onion,13-07-2024,-,"15,362.74",Metric Tonnes,963,"2,553.78","3,081.70",Rs./Quintal
Maharashtra,Vegetables,Potato,13-07-2024,-,858.4,Metric Tonnes,"2,092.36","2,532.25","2,980.41",Rs./Quintal
Maharashtra,Vegetables,Onion,14-07-2024,-,"3,428.30",Metric Tonnes,979.15,"2,257.87","3,152.28",Rs./Quintal
Maharashtra,Vegetables,Potato,14-07-2024,-,"1,003.10",Metric Tonnes,"2,491.31","2,730.25","2,968.48",Rs./Quintal
Maharashtra,Vegetables,Onion,15-07-2024,-,"16,941.81",Metric Tonnes,"1,175.37","2,641.13","3,097.06",Rs./Quintal
Maharashtra,Vegetables,Potato,15-07-2024,-,"2,997.90",Metric Tonnes,"2,176.35","2,541.47","2,877.18",Rs./Quintal
Maharashtra,Vegetables,Onion,16-07-2024,-,"13,740.75",Metric Tonnes,"1,143.33","2,642.97","3,162.25",Rs./Quintal
Maharashtra,Vegetables,Potato,16-07-2024,-,"2,288.30",Metric Tonnes,"2,361.20","2,674.29","2,977.98",Rs./Quintal
Maharashtra,Vegetables,Onion,17-07-2024,-,"8,046.60",Metric Tonnes,"1,054.83","2,506.27","2,999.07",Rs./Quintal
Maharashtra,Vegetables,Potato,17-07-2024,-,386.4,Metric Tonnes,"2,490.35","2,753.33","3,058.07",Rs./Quintal
Maharashtra,Vegetables,Onion,18-07-2024,-,"17,911.97",Metric Tonnes,"1,163.94","2,600.61","3,041.08",Rs./Quintal
Maharashtra,Vegetables,Potato,18-07-2024,-,"2,823.50",Metric Tonnes,"2,212.48","2,589.49","2,957.04",Rs./Quintal
Maharashtra,Vegetables,Onion,19-07-2024,-,"15,933.39",Metric Tonnes,"1,053.73","2,585.69","3,051.82",Rs./Quintal
Maharashtra,Vegetables,Potato,19-07-2024,-,"1,910.10",Metric Tonnes,"2,142.77","2,541.94","2,923.96",Rs./Quintal
Maharashtra,Vegetables,Onion,20-07-2024,-,"18,960.65",Metric Tonnes,"1,054.19","2,502.11","2,987.19",Rs./Quintal
Maharashtra,Vegetables,Potato,20-07-2024,-,596.9,Metric Tonnes,"2,264.36","2,564.95","3,013.56",Rs./Quintal
Maharashtra,Vegetables,Onion,21-07-2024,-,"4,068.52",Metric Tonnes,"1,080.97","2,334.90","3,085.54",Rs./Quintal
Maharashtra,Vegetables,Potato,21-07-2024,-,"1,467.70",Metric Tonnes,"2,477.62","2,770.58","3,063.91",Rs./Quintal
Maharashtra,Vegetables,Onion,22-07-2024,-,"18,027.91",Metric Tonnes,"1,163.50","2,579.19","2,997.83",Rs./Quintal
Maharashtra,Vegetables,Potato,22-07-2024,-,"2,051.90",Metric Tonnes,"2,195.84","2,569.06","2,948.25",Rs./Quintal
Maharashtra,Vegetables,Onion,23-07-2024,-,"17,224.18",Metric Tonnes,"1,092.21","2,490.23","3,021.84",Rs./Quintal
Maharashtra,Vegetables,Potato,23-07-2024,-,"2,318.30",Metric Tonnes,"2,242.22","2,634.51","3,017.11",Rs./Quintal
Maharashtra,Vegetables,Onion,24-07-2024,-,"15,699.85",Metric Tonnes,"1,189.27","2,554.37","2,980.55",Rs./Quintal
Maharashtra,Vegetables,Potato,24-07-2024,-,"2,919.90",Metric Tonnes,"2,017.32","2,560.05","3,085.34",Rs./Quintal
Maharashtra,Vegetables,Onion,25-07-2024,-,"17,833.07",Metric Tonnes,"1,078.61","2,508.12","2,994.42",Rs./Quintal
Maharashtra,Vegetables,Potato,25-07-2024,-,"2,113.30",Metric Tonnes,"2,220.54","2,585.30","2,938.20",Rs./Quintal
Maharashtra,Vegetables,Onion,26-07-2024,-,"13,689.88",Metric Tonnes,"1,023.55","2,587.57","2,976.79",Rs./Quintal
Maharashtra,Vegetables,Potato,26-07-2024,-,"2,238.30",Metric Tonnes,"2,158.02","2,513.97","2,893.20",Rs./Quintal
Maharashtra,Vegetables,Onion,27-07-2024,-,"13,674.80",Metric Tonnes,"1,035.91","2,519.83","2,929.56",Rs./Quintal
Maharashtra,Vegetables,Potato,27-07-2024,-,942.5,Metric Tonnes,"2,290.42","2,674.12","3,005.67",Rs./Quintal
Maharashtra,Vegetables,Onion,28-07-2024,-,"4,083.63",Metric Tonnes,"1,084.98","2,359.16","3,070.76",Rs./Quintal
Maharashtra,Vegetables,Potato,28-07-2024,-,933.4,Metric Tonnes,"2,482.08","2,769.73","3,059.50",Rs./Quintal
Maharashtra,Vegetables,Onion,29-07-2024,-,"23,106.09",Metric Tonnes,"1,114.03","2,513.26","2,943.67",Rs./Quintal
Maharashtra,Vegetables,Potato,29-07-2024,-,"2,711.20",Metric Tonnes,"2,079.64","2,487.88","2,903.23",Rs./Quintal
Maharashtra,Vegetables,Onion,30-07-2024,-,"16,985.25",Metric Tonnes,"1,166.91","2,580.93","2,978.02",Rs./Quintal
Maharashtra,Vegetables,Potato,30-07-2024,-,"2,448.90",Metric Tonnes,"2,210.14","2,590.96","2,954.70",Rs./Quintal
Maharashtra,Vegetables,Onion,31-07-2024,-,"18,699.42",Metric Tonnes,"1,153.75","2,524.00","2,957.76",Rs./Quintal
Maharashtra,Vegetables,Potato,31-07-2024,-,"2,335.60",Metric Tonnes,"2,068.91","2,488.53","2,927.22",Rs./Quintal
Maharashtra,Vegetables,Onion,01-08-2024,-,"26,386.88",Metric Tonnes,"1,111.10","2,492.66","2,916.62",Rs./Quintal
Maharashtra,Vegetables,Potato,01-08-2024,-,"2,517.40",Metric Tonnes,"2,244.41","2,593.32","2,929.17",Rs./Quintal
Maharashtra,Vegetables,Onion,02-08-2024,-,"22,058.40",Metric Tonnes,952.32,"2,402.08","2,930.19",Rs./Quintal
Maharashtra,Vegetables,Potato,02-08-2024,-,"2,170.80",Metric Tonnes,"2,196.24","2,574.67","2,986.42",Rs./Quintal
Maharashtra,Vegetables,Onion,03-08-2024,-,"17,279.80",Metric Tonnes,"1,037.61","2,488.63","2,913.28",Rs./Quintal
Maharashtra,Vegetables,Potato,03-08-2024,-,"1,925.90",Metric Tonnes,"2,169.44","2,522.68","2,882.07",Rs./Quintal
Maharashtra,Vegetables,Onion,04-08-2024,-,"5,967.71",Metric Tonnes,"1,288.99","2,409.82","2,989.10",Rs./Quintal
Maharashtra,Vegetables,Potato,04-08-2024,-,"1,591.00",Metric Tonnes,"2,328.47","2,633.81","2,953.25",Rs./Quintal
Maharashtra,Vegetables,Onion,05-08-2024,-,"23,518.86",Metric Tonnes,"1,078.25","2,551.90","2,984.04",Rs./Quintal
Maharashtra,Vegetables,Potato,05-08-2024,-,"2,752.80",Metric Tonnes,"2,142.18","2,548.19","2,934.49",Rs./Quintal
Maharashtra,Vegetables,Onion,06-08-2024,-,"20,987.05",Metric Tonnes,"1,182.59","2,583.02","3,101.16",Rs./Quintal
Maharashtra,Vegetables,Potato,06-08-2024,-,"1,873.40",Metric Tonnes,"2,134.23","2,509.72","2,899.33",Rs./Quintal
Maharashtra,Vegetables,Onion,07-08-2024,-,"23,806.17",Metric Tonnes,"1,241.62","2,785.19","3,207.60",Rs./Quintal
Maharashtra,Vegetables,Potato,07-08-2024,-,"2,320.30",Metric Tonnes,"2,086.70","2,521.00","2,932.58",Rs./Quintal
Maharashtra,Vegetables,Onion,08-08-2024,-,"26,418.79",Metric Tonnes,"1,227.52","2,784.49","3,261.04",Rs./Quintal
Maharashtra,Vegetables,Potato,08-08-2024,-,"2,238.00",Metric Tonnes,"2,079.23","2,525.53","2,960.54",Rs./Quintal
Maharashtra,Vegetables,Onion,09-08-2024,-,"21,749.88",Metric Tonnes,"1,194.33","2,740.90","3,342.49",Rs./Quintal
Maharashtra,Vegetables,Potato,09-08-2024,-,"2,607.80",Metric Tonnes,"2,054.15","2,498.89","2,942.98",Rs./Quintal
Maharashtra,Vegetables,Onion,10-08-2024,-,"17,889.96",Metric Tonnes,"1,381.90","3,003.63","3,476.12",Rs./Quintal
Maharashtra,Vegetables,Potato,10-08-2024,-,"2,078.50",Metric Tonnes,"2,179.36","2,568.60","2,971.80",Rs./Quintal
Maharashtra,Vegetables,Onion,11-08-2024,-,"7,417.59",Metric Tonnes,"1,690.52","3,009.87","3,747.13",Rs./Quintal
Maharashtra,Vegetables,Potato,11-08-2024,-,"1,717.30",Metric Tonnes,"2,208.11","2,528.73","2,849.99",Rs./Quintal
Maharashtra,Vegetables,Onion,12-08-2024,-,"30,757.79",Metric Tonnes,"1,613.88","3,157.63","3,653.35",Rs./Quintal
Maharashtra,Vegetables,Potato,12-08-2024,-,"3,317.60",Metric Tonnes,"2,144.40","2,497.43","2,843.29",Rs./Quintal
Maharashtra,Vegetables,Onion,13-08-2024,-,"8,497.42",Metric Tonnes,"1,612.59","3,037.85","3,712.98",Rs./Quintal
Maharashtra,Vegetables,Potato,13-08-2024,-,"2,785.30",Metric Tonnes,"2,130.84","2,521.65","2,881.46",Rs./Quintal
Maharashtra,Vegetables,Onion,14-08-2024,-,"25,251.56",Metric Tonnes,"1,446.53","3,086.40","3,607.56",Rs./Quintal
Maharashtra,Vegetables,Potato,14-08-2024,-,"3,354.00",Metric Tonnes,"2,150.42","2,469.27","2,804.58",Rs./Quintal
Maharashtra,Vegetables,Onion,15-08-2024,-,740.3,Metric Tonnes,928.28,"2,871.23","3,321.89",Rs./Quintal
Maharashtra,Vegetables,Potato,15-08-2024,-,7.8,Metric Tonnes,"2,353.85","2,505.13","2,705.13",Rs./Quintal
Maharashtra,Vegetables,Onion,16-08-2024,-,"15,896.99",Metric Tonnes,"1,488.69","3,058.64","3,611.96",Rs./Quintal
Maharashtra,Vegetables,Potato,16-08-2024,-,"1,909.10",Metric Tonnes,"1,978.98","2,345.63","2,711.71",Rs./Quintal
Maharashtra,Vegetables,Onion,17-08-2024,-,"16,324.95",Metric Tonnes,"1,216.24","3,030.24","3,611.12",Rs./Quintal
Maharashtra,Vegetables,Potato,17-08-2024,-,"1,025.30",Metric Tonnes,"2,075.69","2,489.06","2,899.60",Rs./Quintal
Maharashtra,Vegetables,Onion,18-08-2024,-,"4,746.23",Metric Tonnes,"1,676.45","2,942.35","3,624.69",Rs./Quintal
Maharashtra,Vegetables,Potato,18-08-2024,-,"1,230.80",Metric Tonnes,"2,378.62","2,632.88","2,887.64",Rs./Quintal
Maharashtra,Vegetables,Onion,19-08-2024,-,"7,477.60",Metric Tonnes,961.29,"3,012.53","3,593.78",Rs./Quintal
Maharashtra,Vegetables,Potato,19-08-2024,-,157.3,Metric Tonnes,"2,016.91","2,400.70","2,778.77",Rs./Quintal
Maharashtra,Vegetables,Onion,20-08-2024,-,"10,432.05",Metric Tonnes,"1,640.70","3,215.72","3,652.79",Rs./Quintal
Maharashtra,Vegetables,Potato,20-08-2024,-,"2,661.60",Metric Tonnes,"2,094.91","2,477.47","2,889.09",Rs./Quintal
Maharashtra,Vegetables,Onion,21-08-2024,-,"15,270.47",Metric Tonnes,"1,686.66","3,468.35","3,973.35",Rs./Quintal
Maharashtra,Vegetables,Potato,21-08-2024,-,"2,378.90",Metric Tonnes,"2,112.88","2,489.09","2,838.66",Rs./Quintal
Maharashtra,Vegetables,Onion,22-08-2024,-,"27,591.66",Metric Tonnes,"1,838.87","3,662.47","4,200.64",Rs./Quintal
Maharashtra,Vegetables,Potato,22-08-2024,-,"2,818.50",Metric Tonnes,"2,175.63","2,548.75","2,916.14",Rs./Quintal
Maharashtra,Vegetables,Onion,23-08-2024,-,"29,688.84",Metric Tonnes,"1,594.94","3,512.31","4,211.75",Rs./Quintal
Maharashtra,Vegetables,Potato,23-08-2024,-,"1,989.00",Metric Tonnes,"2,170.04","2,522.30","2,878.13",Rs./Quintal
Maharashtra,Vegetables,Onion,24-08-2024,-,"17,146.61",Metric Tonnes,"1,787.44","3,508.46","4,137.32",Rs./Quintal
Maharashtra,Vegetables,Potato,24-08-2024,-,"2,106.50",Metric Tonnes,"2,092.33","2,476.43","2,866.88",Rs./Quintal
Maharashtra,Vegetables,Onion,25-08-2024,-,"9,027.39",Metric Tonnes,"1,875.87","3,395.39","4,326.97",Rs./Quintal
Maharashtra,Vegetables,Potato,25-08-2024,-,"1,598.90",Metric Tonnes,"2,259.43","2,581.83","2,892.84",Rs./Quintal
Maharashtra,Vegetables,Onion,26-08-2024,-,"24,423.81",Metric Tonnes,"1,735.72","3,556.69","4,084.22",Rs./Quintal
Maharashtra,Vegetables,Potato,26-08-2024,-,"3,134.10",Metric Tonnes,"2,009.96","2,450.56","2,811.61",Rs./Quintal
Maharashtra,Vegetables,Onion,27-08-2024,-,"21,041.45",Metric Tonnes,"1,567.74","3,524.81","4,154.06",Rs./Quintal
Maharashtra,Vegetables,Potato,27-08-2024,-,"1,157.20",Metric Tonnes,"2,246.85","2,573.37","2,978.34",Rs./Quintal
Maharashtra,Vegetables,Onion,28-08-2024,-,"21,306.83",Metric Tonnes,"1,685.73","3,511.56","4,061.47",Rs./Quintal
Maharashtra,Vegetables,Potato,28-08-2024,-,"3,032.50",Metric Tonnes,"2,101.07","2,485.46","2,898.52",Rs./Quintal
Maharashtra,Vegetables,Onion,29-08-2024,-,"25,381.00",Metric Tonnes,"1,580.37","3,380.48","3,954.01",Rs./Quintal
Maharashtra,Vegetables,Potato,29-08-2024,-,"2,634.90",Metric Tonnes,"2,078.55","2,506.80","2,900.75",Rs./Quintal
Maharashtra,Vegetables,Onion,30-08-2024,-,"18,839.71",Metric Tonnes,"1,414.58","3,203.07","3,881.48",Rs./Quintal
Maharashtra,Vegetables,Potato,30-08-2024,-,"2,507.30",Metric Tonnes,"2,089.72","2,461.23","2,845.34",Rs./Quintal
Maharashtra,Vegetables,Onion,31-08-2024,-,"15,872.96",Metric Tonnes,"1,513.51","3,327.96","3,925.99",Rs./Quintal
Maharashtra,Vegetables,Potato,31-08-2024,-,"2,358.70",Metric Tonnes,"2,106.50","2,459.68","2,798.38",Rs./Quintal
Maharashtra,Vegetables,Onion,01-09-2024,-,"5,993.79",Metric Tonnes,"1,771.01","3,376.01","4,164.41",Rs./Quintal
Maharashtra,Vegetables,Potato,01-09-2024,-,"1,533.10",Metric Tonnes,"2,301.83","2,614.12","2,926.23",Rs./Quintal
Maharashtra,Vegetables,Onion,02-09-2024,-,"8,137.60",Metric Tonnes,"1,775.85","3,604.03","4,345.92",Rs./Quintal
Maharashtra,Vegetables,Potato,02-09-2024,-,"2,832.50",Metric Tonnes,"2,047.88","2,451.51","2,823.32",Rs./Quintal
Maharashtra,Vegetables,Onion,03-09-2024,-,"17,596.85",Metric Tonnes,"1,943.28","3,969.70","4,767.34",Rs./Quintal
Maharashtra,Vegetables,Potato,03-09-2024,-,"2,412.70",Metric Tonnes,"2,197.55","2,495.62","2,821.14",Rs./Quintal
Maharashtra,Vegetables,Onion,04-09-2024,-,"24,601.93",Metric Tonnes,"1,781.58","3,733.90","4,418.24",Rs./Quintal
Maharashtra,Vegetables,Potato,04-09-2024,-,"2,989.00",Metric Tonnes,"2,078.37","2,413.90","2,746.76",Rs./Quintal
Maharashtra,Vegetables,Onion,05-09-2024,-,"25,955.80",Metric Tonnes,"1,843.29","3,752.59","4,378.24",Rs./Quintal
Maharashtra,Vegetables,Potato,05-09-2024,-,"2,744.80",Metric Tonnes,"2,052.00","2,435.87","2,783.84",Rs./Quintal
Maharashtra,Vegetables,Onion,06-09-2024,-,"17,880.45",Metric Tonnes,"1,667.76","3,575.47","4,313.24",Rs./Quintal
Maharashtra,Vegetables,Potato,06-09-2024,-,"2,916.40",Metric Tonnes,"2,029.08","2,419.90","2,822.82",Rs./Quintal
Maharashtra,Vegetables,Onion,07-09-2024,-,"7,320.00",Metric Tonnes,"1,786.43","3,544.16","4,241.39",Rs./Quintal
Maharashtra,Vegetables,Potato,07-09-2024,-,"1,575.50",Metric Tonnes,"2,007.99","2,401.80","2,752.50",Rs./Quintal
Maharashtra,Vegetables,Onion,08-09-2024,-,"4,547.35",Metric Tonnes,"2,191.97","3,700.55","4,584.06",Rs./Quintal
Maharashtra,Vegetables,Potato,08-09-2024,-,"1,556.80",Metric Tonnes,"2,070.30","2,505.50","2,918.85",Rs./Quintal
Maharashtra,Vegetables,Onion,09-09-2024,-,"18,221.10",Metric Tonnes,"1,888.93","3,635.38","4,310.13",Rs./Quintal
Maharashtra,Vegetables,Potato,09-09-2024,-,"2,439.20",Metric Tonnes,"1,977.74","2,407.90","2,795.51",Rs./Quintal
Maharashtra,Vegetables,Onion,10-09-2024,-,"14,361.78",Metric Tonnes,"2,164.49","3,762.76","4,427.12",Rs./Quintal
Maharashtra,Vegetables,Potato,10-09-2024,-,"2,101.50",Metric Tonnes,"1,869.90","2,373.30","2,862.28",Rs./Quintal
Maharashtra,Vegetables,Onion,11-09-2024,-,"15,913.28",Metric Tonnes,"1,743.49","3,682.24","4,416.84",Rs./Quintal
Maharashtra,Vegetables,Potato,11-09-2024,-,"1,967.60",Metric Tonnes,"1,965.34","2,411.67","2,848.46",Rs./Quintal
Maharashtra,Vegetables,Onion,12-09-2024,-,"18,869.87",Metric Tonnes,"1,882.74","3,758.15","4,432.61",Rs./Quintal
Maharashtra,Vegetables,Potato,12-09-2024,-,"2,352.80",Metric Tonnes,"1,875.96","2,367.56","2,844.45",Rs./Quintal
Maharashtra,Vegetables,Onion,13-09-2024,-,"14,548.59",Metric Tonnes,"1,836.69","3,704.77","4,484.98",Rs./Quintal
Maharashtra,Vegetables,Potato,13-09-2024,-,"2,750.60",Metric Tonnes,"1,928.86","2,317.20","2,711.48",Rs./Quintal
Maharashtra,Vegetables,Onion,14-09-2024,-,"14,305.28",Metric Tonnes,"1,885.62","4,205.85","5,015.19",Rs./Quintal
Maharashtra,Vegetables,Potato,14-09-2024,-,"1,567.70",Metric Tonnes,"2,158.63","2,544.92","3,024.25",Rs./Quintal
Maharashtra,Vegetables,Onion,15-09-2024,-,"6,223.81",Metric Tonnes,"2,230.59","4,046.73","5,237.58",Rs./Quintal
Maharashtra,Vegetables,Potato,15-09-2024,-,"1,096.60",Metric Tonnes,"1,900.65","2,407.24","2,910.18",Rs./Quintal
Maharashtra,Vegetables,Onion,16-09-2024,-,"9,452.05",Metric Tonnes,"2,724.41","4,246.50","4,994.48",Rs./Quintal
Maharashtra,Vegetables,Potato,16-09-2024,-,"2,980.20",Metric Tonnes,"2,249.51","2,683.86","3,076.41",Rs./Quintal
Maharashtra,Vegetables,Onion,17-09-2024,-,"3,567.95",Metric Tonnes,"2,513.56","4,016.96","4,905.53",Rs./Quintal
Maharashtra,Vegetables,Potato,17-09-2024,-,905.5,Metric Tonnes,"2,028.27","2,547.44","3,037.34",Rs./Quintal
Maharashtra,Vegetables,Onion,18-09-2024,-,"15,302.64",Metric Tonnes,"2,025.91","3,952.11","4,776.48",Rs./Quintal
Maharashtra,Vegetables,Potato,18-09-2024,-,"2,680.40",Metric Tonnes,"2,044.96","2,550.77","3,010.55",Rs./Quintal
Maharashtra,Vegetables,Onion,19-09-2024,-,"16,100.81",Metric Tonnes,"2,245.73","4,134.69","4,930.28",Rs./Quintal
Maharashtra,Vegetables,Potato,19-09-2024,-,"3,288.20",Metric Tonnes,"1,973.73","2,486.89","2,992.00",Rs./Quintal
Maharashtra,Vegetables,Onion,20-09-2024,-,"12,801.95",Metric Tonnes,"1,894.97","4,131.52","4,982.72",Rs./Quintal
Maharashtra,Vegetables,Potato,20-09-2024,-,"1,712.90",Metric Tonnes,"1,997.72","2,466.29","2,908.59",Rs./Quintal
Maharashtra,Vegetables,Onion,21-09-2024,-,"14,842.47",Metric Tonnes,"2,095.98","4,227.19","5,030.15",Rs./Quintal
Maharashtra,Vegetables,Potato,21-09-2024,-,"2,050.80",Metric Tonnes,"2,141.03","2,550.71","2,944.12",Rs./Quintal
Maharashtra,Vegetables,Onion,22-09-2024,-,"6,210.20",Metric Tonnes,"2,412.82","4,081.70","5,126.89",Rs./Quintal
Maharashtra,Vegetables,Potato,22-09-2024,-,"1,493.20",Metric Tonnes,"2,185.91","2,567.18","2,905.30",Rs./Quintal
Maharashtra,Vegetables,Onion,23-09-2024,-,"20,060.80",Metric Tonnes,"1,959.46","4,184.86","4,952.90",Rs./Quintal
Maharashtra,Vegetables,Potato,23-09-2024,-,"2,956.20",Metric Tonnes,"1,988.86","2,488.84","2,993.48",Rs./Quintal
Maharashtra,Vegetables,Onion,24-09-2024,-,"18,853.20",Metric Tonnes,"2,167.39","4,262.87","5,090.61",Rs./Quintal
Maharashtra,Vegetables,Potato,24-09-2024,-,"3,275.70",Metric Tonnes,"2,071.83","2,541.75","2,991.88",Rs./Quintal
Maharashtra,Vegetables,Onion,25-09-2024,-,"8,621.40",Metric Tonnes,"1,562.94","3,806.55","4,866.17",Rs./Quintal
Maharashtra,Vegetables,Potato,25-09-2024,-,"1,578.10",Metric Tonnes,"2,159.60","2,568.23","3,034.01",Rs./Quintal
Maharashtra,Vegetables,Onion,26-09-2024,-,"21,213.31",Metric Tonnes,"2,074.90","4,155.64","4,867.14",Rs./Quintal
Maharashtra,Vegetables,Potato,26-09-2024,-,"3,082.10",Metric Tonnes,"2,093.73","2,559.34","2,998.96",Rs./Quintal
Maharashtra,Vegetables,Onion,27-09-2024,-,"19,359.30",Metric Tonnes,"1,704.93","3,888.72","4,722.14",Rs./Quintal
Maharashtra,Vegetables,Potato,27-09-2024,-,"2,231.00",Metric Tonnes,"1,975.32","2,519.94","3,064.51",Rs./Quintal
Maharashtra,Vegetables,Onion,28-09-2024,-,"18,577.18",Metric Tonnes,"1,608.29","3,646.67","4,397.78",Rs./Quintal
Maharashtra,Vegetables,Potato,28-09-2024,-,"1,985.90",Metric Tonnes,"2,074.20","2,530.66","2,963.85",Rs./Quintal
Maharashtra,Vegetables,Onion,29-09-2024,-,"7,525.68",Metric Tonnes,"1,894.36","3,391.23","4,264.24",Rs./Quintal
Maharashtra,Vegetables,Potato,29-09-2024,-,898.6,Metric Tonnes,"2,081.52","2,600.70","3,115.76",Rs./Quintal
Maharashtra,Vegetables,Onion,30-09-2024,-,"21,637.13",Metric Tonnes,"1,612.73","3,433.44","4,202.67",Rs./Quintal
Maharashtra,Vegetables,Potato,30-09-2024,-,"2,525.40",Metric Tonnes,"2,217.69","2,659.33","3,074.26",Rs./Quintal
Maharashtra,Vegetables,Onion,01-10-2024,-,"14,726.88",Metric Tonnes,"1,672.24","3,494.13","4,451.35",Rs./Quintal
Maharashtra,Vegetables,Potato,01-10-2024,-,"2,662.70",Metric Tonnes,"2,242.79","2,678.37","3,160.50",Rs./Quintal
Maharashtra,Vegetables,Onion,02-10-2024,-,"4,081.80",Metric Tonnes,"1,849.49","3,498.69","4,226.30",Rs./Quintal
Maharashtra,Vegetables,Potato,02-10-2024,-,"1,600.70",Metric Tonnes,"2,152.02","2,621.89","3,113.03",Rs./Quintal
Maharashtra,Vegetables,Onion,03-10-2024,-,"13,497.81",Metric Tonnes,"1,484.78","3,621.20","4,528.74",Rs./Quintal
Maharashtra,Vegetables,Potato,03-10-2024,-,"3,012.60",Metric Tonnes,"2,240.85","2,710.47","3,163.52",Rs./Quintal
Maharashtra,Vegetables,Onion,04-10-2024,-,"13,410.16",Metric Tonnes,"1,552.11","3,761.33","4,879.63",Rs./Quintal
Maharashtra,Vegetables,Potato,04-10-2024,-,"2,994.00",Metric Tonnes,"2,150.71","2,683.22","3,211.05",Rs./Quintal
Maharashtra,Vegetables,Onion,05-10-2024,-,"16,131.51",Metric Tonnes,"1,503.83","3,547.56","4,675.27",Rs./Quintal
Maharashtra,Vegetables,Potato,05-10-2024,-,"2,792.40",Metric Tonnes,"2,208.03","2,706.99","3,183.67",Rs./Quintal
Maharashtra,Vegetables,Onion,06-10-2024,-,"5,978.44",Metric Tonnes,"1,956.53","3,744.78","4,747.55",Rs./Quintal
Maharashtra,Vegetables,Potato,06-10-2024,-,"1,796.80",Metric Tonnes,"2,037.89","2,693.44","3,369.73",Rs./Quintal
Maharashtra,Vegetables,Onion,07-10-2024,-,"10,494.30",Metric Tonnes,"1,467.19","3,190.21","4,811.07",Rs./Quintal
Maharashtra,Vegetables,Potato,07-10-2024,-,"4,285.60",Metric Tonnes,"2,012.78","2,604.68","3,180.37",Rs./Quintal
Maharashtra,Vegetables,Onion,09-10-2024,-,"15,587.68",Metric Tonnes,"1,381.40","3,373.43","4,596.51",Rs./Quintal
Maharashtra,Vegetables,Potato,09-10-2024,-,"3,374.20",Metric Tonnes,"2,012.94","2,599.75","3,151.22",Rs./Quintal
Maharashtra,Vegetables,Onion,10-10-2024,-,"19,054.35",Metric Tonnes,"1,400.29","3,308.12","4,494.67",Rs./Quintal
Maharashtra,Vegetables,Potato,10-10-2024,-,"2,998.10",Metric Tonnes,"2,047.47","2,631.00","3,185.05",Rs./Quintal
Maharashtra,Vegetables,Onion,11-10-2024,-,"14,281.39",Metric Tonnes,"1,423.94","3,227.08","4,652.80",Rs./Quintal
Maharashtra,Vegetables,Potato,11-10-2024,-,"3,020.50",Metric Tonnes,"2,041.92","2,573.25","3,176.36",Rs./Quintal
Maharashtra,Vegetables,Onion,12-10-2024,-,"8,638.20",Metric Tonnes,"1,191.89","3,314.12","4,204.08",Rs./Quintal
Maharashtra,Vegetables,Potato,12-10-2024,-,766.7,Metric Tonnes,"1,994.82","2,506.74","3,007.42",Rs./Quintal
Maharashtra,Vegetables,Onion,13-10-2024,-,"4,278.70",Metric Tonnes,"1,947.08","3,607.43","4,581.10",Rs./Quintal
Maharashtra,Vegetables,Potato,13-10-2024,-,"1,261.40",Metric Tonnes,"1,996.17","2,705.92","3,375.24",Rs./Quintal
Maharashtra,Vegetables,Onion,14-10-2024,-,"20,344.89",Metric Tonnes,"1,499.52","3,430.59","4,561.57",Rs./Quintal
Maharashtra,Vegetables,Potato,14-10-2024,-,"2,938.90",Metric Tonnes,"2,140.24","2,639.26","3,134.34",Rs./Quintal
Maharashtra,Vegetables,Onion,15-10-2024,-,"19,014.67",Metric Tonnes,"1,620.83","3,390.28","4,688.26",Rs./Quintal
Maharashtra,Vegetables,Potato,15-10-2024,-,"3,298.60",Metric Tonnes,"2,107.44","2,603.65","3,078.22",Rs./Quintal
Maharashtra,Vegetables,Onion,16-10-2024,-,"17,498.26",Metric Tonnes,"1,461.02","3,413.05","4,736.04",Rs./Quintal
Maharashtra,Vegetables,Potato,16-10-2024,-,"2,896.90",Metric Tonnes,"1,975.30","2,580.96","3,169.54",Rs./Quintal
Maharashtra,Vegetables,Onion,17-10-2024,-,"15,442.60",Metric Tonnes,"1,349.79","3,336.53","4,726.50",Rs./Quintal
